Reading Inverted Index
Reading Queries and Computing Scores
1 Q0 2956 571 1.5236174106994615 Corpora
1 Q0 2980 572 1.5236174106994615 Corpora
1 Q0 2651 573 1.5236174106994615 Corpora
1 Q0 2084 574 1.5180131767995948 Corpora
1 Q0 2356 575 1.5177679497309133 Corpora
1 Q0 2941 576 1.5122686460785617 Corpora
1 Q0 1988 577 1.5122686460785617 Corpora
1 Q0 1848 578 1.5070507479224071 Corpora
1 Q0 2158 579 1.5070507479224071 Corpora
1 Q0 1006 580 1.5070507479224071 Corpora
1 Q0 2581 581 1.5068090496287292 Corpora
1 Q0 2031 582 1.5034347455047161 Corpora
1 Q0 2228 583 1.5013887318752535 Corpora
1 Q0 2903 584 1.4968254905568703 Corpora
1 Q0 2200 585 1.4968254905568703 Corpora
1 Q0 2273 586 1.4968254905568703 Corpora
1 Q0 2394 587 1.4962455155975276 Corpora
1 Q0 2626 588 1.4906642490410953 Corpora
1 Q0 1811 589 1.4905460040610101 Corpora
1 Q0 417 590 1.4853592572296734 Corpora
1 Q0 2776 591 1.4837797910941894 Corpora
1 Q0 2167 592 1.4817656216420991 Corpora
1 Q0 1693 593 1.4773418469715043 Corpora
1 Q0 2898 594 1.4773418469715043 Corpora
1 Q0 618 595 1.4750933070137995 Corpora
1 Q0 851 596 1.4696684420997221 Corpora
1 Q0 822 597 1.4647398979245707 Corpora
1 Q0 2309 598 1.4647398979245707 Corpora
1 Q0 2884 599 1.4646321176834636 Corpora
1 Q0 3129 600 1.4645115795788655 Corpora
1 Q0 2999 601 1.459390779947594 Corpora
1 Q0 1653 602 1.459390779947594 Corpora
1 Q0 1267 603 1.459390779947594 Corpora
1 Q0 3085 604 1.4583589091575593 Corpora
1 Q0 39 605 1.4545308132040413 Corpora
1 Q0 3092 606 1.4475060431147333 Corpora
1 Q0 2546 607 1.4459723366104624 Corpora
1 Q0 1345 608 1.4444630559627094 Corpora
1 Q0 86 609 1.4444630559627094 Corpora
1 Q0 2817 610 1.444241014744852 Corpora
1 Q0 2245 611 1.4375349637636716 Corpora
1 Q0 616 612 1.4366736223058396 Corpora
1 Q0 1441 613 1.434314712428071 Corpora
1 Q0 2288 614 1.434314712428071 Corpora
1 Q0 1188 615 1.4337944027182152 Corpora
1 Q0 2298 616 1.4294025538144175 Corpora
1 Q0 1435 617 1.424523926123138 Corpora
1 Q0 1388 618 1.424523926123138 Corpora
1 Q0 1928 619 1.4244519341991475 Corpora
1 Q0 1602 620 1.421819880061263 Corpora
1 Q0 2146 621 1.421819880061263 Corpora
1 Q0 2253 622 1.421819880061263 Corpora
1 Q0 1012 623 1.42121830136185 Corpora
1 Q0 2097 624 1.4196784871935282 Corpora
1 Q0 3142 625 1.4179993165416898 Corpora
1 Q0 1444 626 1.4150789995061421 Corpora
1 Q0 2795 627 1.404228481597974 Corpora
1 Q0 1401 628 1.396144904685018 Corpora
1 Q0 3190 629 1.396144904685018 Corpora
1 Q0 440 630 1.3959374687716917 Corpora
1 Q0 2054 631 1.395868337164499 Corpora
1 Q0 144 632 1.3912842314553626 Corpora
1 Q0 1427 633 1.3866619134039233 Corpora
1 Q0 409 634 1.3866619134039233 Corpora
1 Q0 944 635 1.3820702074649875 Corpora
1 Q0 1552 636 1.3775088105410818 Corpora
1 Q0 2892 637 1.3729774235229528 Corpora
1 Q0 242 638 1.3686751052278079 Corpora
1 Q0 1878 639 1.3684757512241847 Corpora
1 Q0 2968 640 1.3648272097221288 Corpora
1 Q0 2902 641 1.3648272097221288 Corpora
1 Q0 300 642 1.359757154040303 Corpora
1 Q0 3074 643 1.359378235717692 Corpora
1 Q0 2580 644 1.3539725979662727 Corpora
1 Q0 1160 645 1.3464030456224312 Corpora
1 Q0 1679 646 1.3432892795931322 Corpora
1 Q0 2943 647 1.3377720563671145 Corpora
1 Q0 2596 648 1.3334979252655932 Corpora
1 Q0 1468 649 1.3208378444598927 Corpora
1 Q0 1385 650 1.3173042980080811 Corpora
1 Q0 2210 651 1.3173042980080811 Corpora
1 Q0 2749 652 1.3125304988636604 Corpora
1 Q0 2229 653 1.312227475420095 Corpora
1 Q0 980 654 1.3085981279800856 Corpora
1 Q0 1611 655 1.3085981279800856 Corpora
1 Q0 2254 656 1.307189634222857 Corpora
1 Q0 2137 657 1.3043269974394138 Corpora
1 Q0 3103 658 1.3043269974394138 Corpora
1 Q0 1396 659 1.3004435559704133 Corpora
1 Q0 251 660 1.3004435559704133 Corpora
1 Q0 2709 661 1.2972291138187853 Corpora
1 Q0 2716 662 1.2972291138187853 Corpora
1 Q0 1616 663 1.2923899855302259 Corpora
1 Q0 2306 664 1.2923899855302259 Corpora
1 Q0 1279 665 1.2923899855302259 Corpora
1 Q0 3182 666 1.292212233356658 Corpora
1 Q0 2616 667 1.2844355517186568 Corpora
1 Q0 3064 668 1.2842599807298194 Corpora
1 Q0 1684 669 1.2803204453493666 Corpora
1 Q0 1272 670 1.2777566202279307 Corpora
1 Q0 1235 671 1.2777566202279307 Corpora
1 Q0 699 672 1.2765784352275171 Corpora
1 Q0 2325 673 1.2765784352275171 Corpora
1 Q0 3096 674 1.2729794985800784 Corpora
1 Q0 2684 675 1.2725134408525183 Corpora
1 Q0 1721 676 1.2571816189046685 Corpora
1 Q0 860 677 1.2535734523030737 Corpora
1 Q0 1788 678 1.253406216554563 Corpora
1 Q0 1308 679 1.249653421894751 Corpora
1 Q0 1274 680 1.2386919604379631 Corpora
1 Q0 1974 681 1.2360111098501654 Corpora
1 Q0 2957 682 1.2315404891928912 Corpora
1 Q0 2767 683 1.2276002443351797 Corpora
1 Q0 2833 684 1.2276002443351797 Corpora
1 Q0 963 685 1.2241596473925644 Corpora
1 Q0 1110 686 1.2241596473925644 Corpora
1 Q0 1043 687 1.2241596473925644 Corpora
1 Q0 71 688 1.224000167099756 Corpora
1 Q0 1631 689 1.217020614799379 Corpora
1 Q0 1181 690 1.217020614799379 Corpora
1 Q0 2669 691 1.216862989071645 Corpora
1 Q0 2194 692 1.205381484686902 Corpora
1 Q0 2554 693 1.205381484686902 Corpora
1 Q0 1467 694 1.19609452605541 Corpora
1 Q0 2682 695 1.1959422739846581 Corpora
1 Q0 2940 696 1.192714333304925 Corpora
1 Q0 2497 697 1.189127647376121 Corpora
1 Q0 2197 698 1.1762332171204826 Corpora
1 Q0 1098 699 1.1762332171204826 Corpora
1 Q0 1935 700 1.1758759010315951 Corpora
1 Q0 2990 701 1.1757287524376743 Corpora
1 Q0 2820 702 1.172426076342582 Corpora
1 Q0 2925 703 1.1721838614051423 Corpora
1 Q0 367 704 1.1692874073633688 Corpora
1 Q0 2451 705 1.168162291038983 Corpora
1 Q0 1290 706 1.1658760773863763 Corpora
1 Q0 1459 707 1.1627723336628148 Corpora
1 Q0 1270 708 1.1563294594787736 Corpora
1 Q0 2353 709 1.1436555616226 Corpora
1 Q0 1439 710 1.1374222286279234 Corpora
1 Q0 1507 711 1.1374222286279234 Corpora
1 Q0 1927 712 1.1374222286279234 Corpora
1 Q0 2876 713 1.137284546256689 Corpora
1 Q0 1835 714 1.1312564751018448 Corpora
1 Q0 2162 715 1.1312564751018448 Corpora
1 Q0 1708 716 1.1312564751018448 Corpora
1 Q0 2327 717 1.1312564751018448 Corpora
1 Q0 2514 718 1.1251572079627126 Corpora
1 Q0 1604 719 1.1191233575762334 Corpora
1 Q0 1165 720 1.1191233575762334 Corpora
1 Q0 2034 721 1.1191233575762334 Corpora
1 Q0 2265 722 1.118285777471878 Corpora
1 Q0 1824 723 1.1041883296260486 Corpora
1 Q0 2893 724 1.1037849095599068 Corpora
1 Q0 1692 725 1.1014039493064538 Corpora
1 Q0 3016 726 1.0956215170605583 Corpora
1 Q0 2805 727 1.0956215170605583 Corpora
1 Q0 1998 728 1.0956215170605583 Corpora
1 Q0 2061 729 1.095493767930359 Corpora
1 Q0 2341 730 1.0931536755480311 Corpora
1 Q0 1926 731 1.0898994839005538 Corpora
1 Q0 531 732 1.0896552945596067 Corpora
1 Q0 3094 733 1.0896552945596067 Corpora
1 Q0 2517 734 1.084236908415636 Corpora
1 Q0 1526 735 1.084236908415636 Corpora
1 Q0 3177 736 1.084236908415636 Corpora
1 Q0 1947 737 1.084236908415636 Corpora
1 Q0 2733 738 1.0786328686582891 Corpora
1 Q0 2848 739 1.0730864616438753 Corpora
1 Q0 1740 740 1.0730864616438753 Corpora
1 Q0 1463 741 1.0730864616438753 Corpora
1 Q0 2402 742 1.0702126726846306 Corpora
1 Q0 2634 743 1.0675968028655878 Corpora
1 Q0 1458 744 1.0675968028655878 Corpora
1 Q0 2060 745 1.0624542177515186 Corpora
1 Q0 1852 746 1.0621630258242147 Corpora
1 Q0 2916 747 1.059149273417139 Corpora
1 Q0 3204 748 1.0409700101584722 Corpora
1 Q0 2863 749 1.0409700101584722 Corpora
1 Q0 2889 750 1.039743481038776 Corpora
1 Q0 2481 751 1.0358032434214584 Corpora
1 Q0 2821 752 1.0358032434214584 Corpora
1 Q0 2644 753 1.0358032434214584 Corpora
1 Q0 2700 754 1.0306875129907944 Corpora
1 Q0 2914 755 1.025622066392968 Corpora
1 Q0 2498 756 1.025622066392968 Corpora
1 Q0 2389 757 1.025622066392968 Corpora
1 Q0 1741 758 1.025510118791289 Corpora
1 Q0 891 759 1.0206061658746342 Corpora
1 Q0 2604 760 1.0206061658746342 Corpora
1 Q0 1486 761 1.015639088044417 Corpora
1 Q0 3000 762 1.0107201235251175 Corpora
1 Q0 3148 763 1.0107201235251175 Corpora
1 Q0 3021 764 1.0081702721518053 Corpora
1 Q0 1088 765 1.00584857661598 Corpora
1 Q0 1828 766 1.00102376496468 Corpora
1 Q0 2323 767 1.00102376496468 Corpora
1 Q0 1261 768 0.996245019248708 Corpora
1 Q0 2166 769 0.9915116828658314 Corpora
1 Q0 1977 770 0.9915116828658314 Corpora
1 Q0 1280 771 0.9915116828658314 Corpora
1 Q0 2938 772 0.9868231116333447 Corpora
1 Q0 2211 773 0.9868231116333447 Corpora
1 Q0 1003 774 0.9843922649306492 Corpora
1 Q0 2114 775 0.9775777482410059 Corpora
1 Q0 1549 776 0.9775777482410059 Corpora
1 Q0 3088 777 0.9730197272238406 Corpora
1 Q0 1457 778 0.9730197272238406 Corpora
1 Q0 396 779 0.9685040130979284 Corpora
1 Q0 2268 780 0.9685040130979284 Corpora
1 Q0 2485 781 0.9640300195546249 Corpora
1 Q0 1386 782 0.9595971710692549 Corpora
1 Q0 1485 783 0.9595971710692549 Corpora
1 Q0 2571 784 0.9552049026543092 Corpora
1 Q0 2015 785 0.9508526596193911 Corpora
1 Q0 3121 786 0.9508526596193911 Corpora
1 Q0 1113 787 0.9465398973376933 Corpora
1 Q0 3071 788 0.9422660810188038 Corpora
1 Q0 2091 789 0.9422660810188038 Corpora
1 Q0 2623 790 0.9422660810188038 Corpora
1 Q0 2570 791 0.9422660810188038 Corpora
1 Q0 1948 792 0.9422660810188038 Corpora
1 Q0 1349 793 0.9380306854876359 Corpora
1 Q0 2807 794 0.9380306854876359 Corpora
1 Q0 2083 795 0.9255499116217744 Corpora
1 Q0 1348 796 0.9214631323870159 Corpora
1 Q0 2313 797 0.9214631323870159 Corpora
1 Q0 1710 798 0.9174122849623464 Corpora
1 Q0 2486 799 0.9133968975419897 Corpora
1 Q0 2004 800 0.9015588995449652 Corpora
1 Q0 2305 801 0.9015588995449652 Corpora
1 Q0 2936 802 0.897680795917856 Corpora
1 Q0 615 803 0.897680795917856 Corpora
1 Q0 1742 804 0.8938359131281768 Corpora
1 Q0 2130 805 0.8900238261290456 Corpora
1 Q0 2871 806 0.8862441170938533 Corpora
1 Q0 2289 807 0.8855968986891056 Corpora
1 Q0 2496 808 0.8824963752635974 Corpora
1 Q0 2860 809 0.8824963752635974 Corpora
1 Q0 2627 810 0.8824963752635974 Corpora
1 Q0 3027 811 0.8787801967980743 Corpora
1 Q0 2711 812 0.8787801967980743 Corpora
1 Q0 2152 813 0.8714409483276591 Corpora
1 Q0 282 814 0.8714409483276591 Corpora
1 Q0 1989 815 0.8678171039488465 Corpora
1 Q0 1516 816 0.8642232739145518 Corpora
1 Q0 2865 817 0.8606590868737329 Corpora
1 Q0 2967 818 0.8571241775762176 Corpora
1 Q0 2918 819 0.8571241775762176 Corpora
1 Q0 1453 820 0.850140760969155 Corpora
1 Q0 1891 821 0.8466915525557966 Corpora
1 Q0 3117 822 0.8466915525557966 Corpora
1 Q0 2765 823 0.8432702194434738 Corpora
1 Q0 1676 824 0.8398764250744468 Corpora
1 Q0 2030 825 0.8398764250744468 Corpora
1 Q0 1623 826 0.8365098382872503 Corpora
1 Q0 1365 827 0.8331701332089709 Corpora
1 Q0 1456 828 0.8331701332089709 Corpora
1 Q0 2646 829 0.8265700905018701 Corpora
1 Q0 2850 830 0.8136788101196302 Corpora
1 Q0 2301 831 0.8136788101196302 Corpora
1 Q0 533 832 0.8042711820518542 Corpora
1 Q0 3125 833 0.8042711820518542 Corpora
1 Q0 397 834 0.7981193606327694 Corpora
1 Q0 1469 835 0.7981193606327694 Corpora
1 Q0 1409 836 0.7890660828247591 Corpora
1 Q0 2377 837 0.7860937932798001 Corpora
1 Q0 243 838 0.7860937932798001 Corpora
1 Q0 1856 839 0.7845505110914051 Corpora
1 Q0 2970 840 0.7831438120104177 Corpora
1 Q0 2989 841 0.7802158888061779 Corpora
1 Q0 2631 842 0.7802158888061779 Corpora
1 Q0 1792 843 0.774425234321663 Corpora
1 Q0 2971 844 0.7715620209848174 Corpora
1 Q0 2359 845 0.7715620209848174 Corpora
1 Q0 2343 846 0.7687199014661986 Corpora
1 Q0 2739 847 0.7575577672081363 Corpora
1 Q0 2572 848 0.7575577672081363 Corpora
1 Q0 2829 849 0.7467151511220226 Corpora
1 Q0 2864 850 0.7440528198048132 Corpora
1 Q0 1651 851 0.7387847074320661 Corpora
1 Q0 2053 852 0.73102094314116 Corpora
1 Q0 2924 853 0.7284691565076856 Corpora
1 Q0 3001 854 0.7234186580796615 Corpora
1 Q0 1525 855 0.7159728661690675 Corpora
1 Q0 675 856 0.7159728661690675 Corpora
1 Q0 1946 857 0.711093575564218 Corpora
1 Q0 2846 858 0.7086787845165838 Corpora
1 Q0 1939 859 0.7062803386614566 Corpora
1 Q0 1862 860 0.7015318231695791 Corpora
1 Q0 2438 861 0.699181429376006 Corpora
1 Q0 1099 862 0.6968467323875283 Corpora
1 Q0 2979 863 0.6809304572299709 Corpora
1 Q0 724 864 0.672157676294737 Corpora
1 Q0 2828 865 0.672157676294737 Corpora
1 Q0 2753 866 0.6183809455607733 Corpora
1 Q0 2181 867 0.6183809455607733 Corpora
1 Q0 670 868 0.6183809455607733 Corpora
1 Q0 2421 869 0.6129322418659483 Corpora
1 Q0 2722 870 0.6023179051252229 Corpora
1 Q0 1470 871 0.5528526520620953 Corpora
2 Q0 2530 1 12.210559012735867 Corpora
2 Q0 2748 2 11.935877785524934 Corpora
2 Q0 2491 3 11.728198156102664 Corpora
2 Q0 1947 4 11.01930200291385 Corpora
2 Q0 2559 5 10.097618906188485 Corpora
2 Q0 2897 6 9.962952988699424 Corpora
2 Q0 1795 7 9.700481325500517 Corpora
2 Q0 2495 8 9.634504699014345 Corpora
2 Q0 2033 9 9.157707265986849 Corpora
2 Q0 2856 10 8.677537871648642 Corpora
2 Q0 2863 11 8.514163750885468 Corpora
2 Q0 2680 12 8.45038803951996 Corpora
2 Q0 1886 13 8.185110004741368 Corpora
2 Q0 1807 14 8.139703590222423 Corpora
2 Q0 2716 15 8.037547770262398 Corpora
2 Q0 3080 16 8.020445908098628 Corpora
2 Q0 2701 17 7.964293112095154 Corpora
2 Q0 3005 18 7.913631252582458 Corpora
2 Q0 2586 19 7.798817522438143 Corpora
2 Q0 2537 20 7.74715882958481 Corpora
2 Q0 2801 21 7.74465474394273 Corpora
2 Q0 3129 22 7.728488461081737 Corpora
2 Q0 3113 23 7.654359179735167 Corpora
2 Q0 3033 24 7.564443749221637 Corpora
2 Q0 1901 25 7.499297432513806 Corpora
2 Q0 2834 26 7.473671835775222 Corpora
2 Q0 1223 27 7.437298697224049 Corpora
2 Q0 2944 28 7.324927160981361 Corpora
2 Q0 2598 29 7.2893720786161476 Corpora
2 Q0 405 30 7.236359422388219 Corpora
2 Q0 2648 31 7.195413135614097 Corpora
2 Q0 3099 32 7.165324696110797 Corpora
2 Q0 2929 33 7.131035343074324 Corpora
2 Q0 2904 34 6.793028344835245 Corpora
2 Q0 1973 35 6.767716616165025 Corpora
2 Q0 3054 36 6.756585226672906 Corpora
2 Q0 3171 37 6.667410212456523 Corpora
2 Q0 2816 38 6.619172454424042 Corpora
2 Q0 3106 39 6.612924627968258 Corpora
2 Q0 2819 40 6.5553494665797825 Corpora
2 Q0 1195 41 6.506615219189474 Corpora
2 Q0 2885 42 6.392387880017633 Corpora
2 Q0 3103 43 6.34461334787566 Corpora
2 Q0 1542 44 6.320098801003794 Corpora
2 Q0 2253 45 6.218643270273963 Corpora
2 Q0 2623 46 6.173530983924731 Corpora
2 Q0 2490 47 6.074379397567868 Corpora
2 Q0 2855 48 6.024803045182076 Corpora
2 Q0 124 49 5.896806087292264 Corpora
2 Q0 1235 50 5.891655176446333 Corpora
2 Q0 940 51 5.823173309631376 Corpora
2 Q0 1552 52 5.797424354972837 Corpora
2 Q0 1694 53 5.777526001960572 Corpora
2 Q0 3057 54 5.673626001082209 Corpora
2 Q0 3053 55 5.665801518454094 Corpora
2 Q0 2220 56 5.643082272643527 Corpora
2 Q0 867 57 5.6136083575614 Corpora
2 Q0 2711 58 5.596512751862592 Corpora
2 Q0 2858 59 5.581122139677371 Corpora
2 Q0 2078 60 5.571662336630423 Corpora
2 Q0 2745 61 5.551212479817302 Corpora
2 Q0 2464 62 5.528542528770179 Corpora
2 Q0 2423 63 5.525441325189894 Corpora
2 Q0 1564 64 5.467233324842973 Corpora
2 Q0 3072 65 5.3552234476930245 Corpora
2 Q0 2787 66 5.353861343718237 Corpora
2 Q0 2389 67 5.320216243342223 Corpora
2 Q0 1655 68 5.294160962871722 Corpora
2 Q0 3074 69 5.287843784411292 Corpora
2 Q0 1066 70 5.270541564603547 Corpora
2 Q0 2185 71 5.250804627276956 Corpora
2 Q0 1999 72 5.213358196753 Corpora
2 Q0 1566 73 5.209650412311614 Corpora
2 Q0 2374 74 5.182887836040422 Corpora
2 Q0 1231 75 5.173607091069798 Corpora
2 Q0 3110 76 5.15190359966161 Corpora
2 Q0 2651 77 5.060865261343393 Corpora
2 Q0 1369 78 5.022497368040837 Corpora
2 Q0 1389 79 4.966168312542392 Corpora
2 Q0 2964 80 4.960546068697142 Corpora
2 Q0 1362 81 4.952407597870181 Corpora
2 Q0 849 82 4.9401189013137685 Corpora
2 Q0 48 83 4.92030061799207 Corpora
2 Q0 1670 84 4.907954652313113 Corpora
2 Q0 2346 85 4.885203990579143 Corpora
2 Q0 1134 86 4.880914521093942 Corpora
2 Q0 1756 87 4.867911927220826 Corpora
2 Q0 3169 88 4.864221396731637 Corpora
2 Q0 2857 89 4.862765211431876 Corpora
2 Q0 1651 90 4.859904924440404 Corpora
2 Q0 3067 91 4.857395830553017 Corpora
2 Q0 2006 92 4.850741848848075 Corpora
2 Q0 2835 93 4.845236671784259 Corpora
2 Q0 1652 94 4.844938579077493 Corpora
2 Q0 1172 95 4.836770306230028 Corpora
2 Q0 2437 96 4.804067996445893 Corpora
2 Q0 2729 97 4.783255928480711 Corpora
2 Q0 3083 98 4.7592212894500125 Corpora
2 Q0 1088 99 4.759029994274436 Corpora
2 Q0 2888 100 4.756836861494009 Corpora
2 Q0 1932 101 4.746773698055011 Corpora
2 Q0 243 102 4.715012377160304 Corpora
2 Q0 2290 103 4.704358915783593 Corpora
2 Q0 2276 104 4.683807912394434 Corpora
2 Q0 2015 105 4.653666854780072 Corpora
2 Q0 2900 106 4.638541396223347 Corpora
2 Q0 2339 107 4.629772173611882 Corpora
2 Q0 2736 108 4.619505990196193 Corpora
2 Q0 2907 109 4.591867564286259 Corpora
2 Q0 2524 110 4.576151153281097 Corpora
2 Q0 2836 111 4.5707090228140865 Corpora
2 Q0 675 112 4.537932958489194 Corpora
2 Q0 2111 113 4.523042299212602 Corpora
2 Q0 1992 114 4.509387723947868 Corpora
2 Q0 115 115 4.494289592796774 Corpora
2 Q0 2722 116 4.491403330715766 Corpora
2 Q0 1757 117 4.484217699737078 Corpora
2 Q0 1719 118 4.4836476178551985 Corpora
2 Q0 2543 119 4.479586909716148 Corpora
2 Q0 2611 120 4.4656827852974095 Corpora
2 Q0 626 121 4.4507725228122546 Corpora
2 Q0 3036 122 4.4379554809211035 Corpora
2 Q0 3112 123 4.437381426847091 Corpora
2 Q0 2397 124 4.4150770315423 Corpora
2 Q0 622 125 4.4150770315423 Corpora
2 Q0 3085 126 4.409966508496455 Corpora
2 Q0 3114 127 4.386225117924771 Corpora
2 Q0 2195 128 4.385543371122329 Corpora
2 Q0 2533 129 4.345300356631453 Corpora
2 Q0 2969 130 4.340266424940466 Corpora
2 Q0 2753 131 4.3348450497522295 Corpora
2 Q0 2451 132 4.3315704455867605 Corpora
2 Q0 3126 133 4.32089926411573 Corpora
2 Q0 2107 134 4.304198785421657 Corpora
2 Q0 1352 135 4.3027236391470485 Corpora
2 Q0 797 136 4.283978603789532 Corpora
2 Q0 1641 137 4.261681729453873 Corpora
2 Q0 693 138 4.256261086548532 Corpora
2 Q0 2592 139 4.245208707297425 Corpora
2 Q0 2314 140 4.2403066928095265 Corpora
2 Q0 2351 141 4.228746236980615 Corpora
2 Q0 2797 142 4.228746236980615 Corpora
2 Q0 1289 143 4.208472806808978 Corpora
2 Q0 3001 144 4.193195645782032 Corpora
2 Q0 2616 145 4.192572132595676 Corpora
2 Q0 2081 146 4.1911803917685955 Corpora
2 Q0 1786 147 4.191074841393435 Corpora
2 Q0 2498 148 4.1780340733595445 Corpora
2 Q0 2000 149 4.1776777394730145 Corpora
2 Q0 1064 150 4.171709290475134 Corpora
2 Q0 230 151 4.171709290475134 Corpora
2 Q0 2794 152 4.15752549334659 Corpora
2 Q0 2263 153 4.150809211931829 Corpora
2 Q0 31 154 4.1495081104622615 Corpora
2 Q0 2890 155 4.143206113799277 Corpora
2 Q0 2903 156 4.130464634521278 Corpora
2 Q0 265 157 4.1169642596269345 Corpora
2 Q0 2230 158 4.116732162521315 Corpora
2 Q0 3134 159 4.1165228855045095 Corpora
2 Q0 2881 160 4.106656217138226 Corpora
2 Q0 1414 161 4.1000760777755385 Corpora
2 Q0 120 162 4.1000760777755385 Corpora
2 Q0 66 163 4.099570747726854 Corpora
2 Q0 3125 164 4.097885611131748 Corpora
2 Q0 2625 165 4.097730616783478 Corpora
2 Q0 1831 166 4.09063559909217 Corpora
2 Q0 2257 167 4.09063559909217 Corpora
2 Q0 2133 168 4.08033010672549 Corpora
2 Q0 2359 169 4.078472209250528 Corpora
2 Q0 195 170 4.0757221323484 Corpora
2 Q0 101 171 4.0757221323484 Corpora
2 Q0 2720 172 4.071416869548201 Corpora
2 Q0 2249 173 4.062225221904652 Corpora
2 Q0 322 174 4.04518436796083 Corpora
2 Q0 113 175 4.03980451039739 Corpora
2 Q0 1095 176 4.03980451039739 Corpora
2 Q0 222 177 4.021298363685022 Corpora
2 Q0 2453 178 4.019112720807522 Corpora
2 Q0 2433 179 4.011053755908063 Corpora
2 Q0 337 180 4.004514412083521 Corpora
2 Q0 2079 181 4.004514412083521 Corpora
2 Q0 233 182 4.004514412083521 Corpora
2 Q0 2064 183 3.9994057489263115 Corpora
2 Q0 461 184 3.997123039253286 Corpora
2 Q0 1275 185 3.997123039253286 Corpora
2 Q0 2690 186 3.997123039253286 Corpora
2 Q0 3066 187 3.977298763460596 Corpora
2 Q0 1311 188 3.969949150300607 Corpora
2 Q0 18 189 3.969835534444795 Corpora
2 Q0 2965 190 3.961261015003761 Corpora
2 Q0 678 191 3.958248973110256 Corpora
2 Q0 2138 192 3.9574619611748183 Corpora
2 Q0 2833 193 3.949792878284323 Corpora
2 Q0 3027 194 3.9411371700568667 Corpora
2 Q0 114 195 3.935752134401727 Corpora
2 Q0 1187 196 3.935752134401727 Corpora
2 Q0 2853 197 3.93131278133895 Corpora
2 Q0 3168 198 3.930186004324951 Corpora
2 Q0 267 199 3.929766840657682 Corpora
2 Q0 2459 200 3.9022490049273206 Corpora
2 Q0 1232 201 3.9022490049273206 Corpora
2 Q0 3175 202 3.895949094162775 Corpora
2 Q0 824 203 3.8885513899165 Corpora
2 Q0 1234 204 3.882896277007868 Corpora
2 Q0 2734 205 3.8730556614890075 Corpora
2 Q0 529 206 3.8693114524238874 Corpora
2 Q0 1738 207 3.861511827020247 Corpora
2 Q0 2699 208 3.839727905067479 Corpora
2 Q0 2691 209 3.839379066081449 Corpora
2 Q0 98 210 3.836925275235998 Corpora
2 Q0 1676 211 3.820363295924919 Corpora
2 Q0 1065 212 3.805986175493746 Corpora
2 Q0 2462 213 3.798051428569584 Corpora
2 Q0 164 214 3.798051428569584 Corpora
2 Q0 2500 215 3.797523862823174 Corpora
2 Q0 2344 216 3.776843404649217 Corpora
2 Q0 2585 217 3.7680136454300457 Corpora
2 Q0 1204 218 3.7548705401556917 Corpora
2 Q0 2645 219 3.7465910338364696 Corpora
2 Q0 2968 220 3.738174233878118 Corpora
2 Q0 753 221 3.7372478617332283 Corpora
2 Q0 2508 222 3.7333895268966715 Corpora
